,CicloLectivoDesCorta,IdAlumno,Anio,Genero,FechaNacimiento,Distrito,Provincia,Departamento,FamiliarResponsable,AnioNacimiento,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,ProgramaAlu,Colegio,TipoColegio,CantArmadas,CantArmadasRetraso7dias,ExcedePagosAtrasados,Desercion,Edad,GrupoEdad
113,2023-2,100094644,2023,M,1997-08-03,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1997.0,3,12,SI,NO,Enfermería,REINA DE LA PAZ,PRIV,1.0,0.0,0.0,1,26.0,Mayor25
114,2023-2,100096364,2023,F,1998-08-16,PUNTA NEGRA,LIMA ,LIMA,Alumno,1998.0,0,0,NO,NO,Adm. Negocios Internacionales,MIGUEL GRAU SEMINARIO,PRIV,1.0,0.0,0.0,1,25.0,Mayor25
115,2023-2,100097038,2023,F,2004-02-11,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2004.0,0,0,NO,NO,Comunicación y Publicidad,CASA ABIERTA - VES,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
116,2023-2,100099154,2023,F,2004-11-27,ATE,LIMA ,LIMA,Madre,2004.0,0,8,SI,NO,Artes Escénicas,IE PAMER PARACAS,PUBL,4.0,3.0,1.0,0,19.0,Entre18y25
117,2023-2,100100533,2023,M,2003-10-15,CHORRILLOS,LIMA ,LIMA,Padre,2003.0,3,6,NO,NO,Biología Marina,GUAMAN POMA DE AYALA-AYACUCHO,PUBL,5.0,0.0,0.0,1,20.0,Entre18y25
118,2023-2,100100534,2023,F,2001-09-26,LOS OLIVOS,LIMA ,LIMA,Alumno,2001.0,18,18,SI,SI,Farmacia y Bioquímica,ANTONIO RAIMONDI - ANCASH,PUBL,2.0,0.0,0.0,1,22.0,Entre18y25
119,2023-2,100100748,2023,F,2005-07-04,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2005.0,3,3,NO,NO,Psicología,Pamer Villa El Salvador,PUBL,5.0,2.0,0.0,0,18.0,MenosDe18
120,2023-2,100102185,2023,F,2004-05-28,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2004.0,0,0,SI,NO,Medic Veterinaria y Zootecnia,Reina Del Mundo,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
121,2023-2,100102191,2023,F,1995-12-16,LURIGANCHO,LIMA ,LIMA,Alumno,1995.0,0,3,NO,NO,Obstetricia,DEUNI -LURIGANCHO,PRIV,5.0,4.0,1.0,0,28.0,Mayor25
122,2023-2,100102592,2023,F,2005-04-21,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,2005.0,3,3,SI,NO,Psicología,IE MARISCAL TORIBIO LUZURIAGA,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
123,2023-2,100102962,2023,M,2000-05-25,PACHACAMAC,LIMA ,LIMA,Alumno,2000.0,0,6,NO,NO,Artes Escénicas,INNOVA SCHOOLS ALAMEDA CHORRIL,PUBL,5.0,0.0,0.0,0,23.0,Entre18y25
124,2023-2,100103028,2023,F,2005-06-18,COMAS,LIMA ,LIMA,Apoderado,2005.0,9,12,SI,NO,Medic Veterinaria y Zootecnia,JESUS ES MI LUZ-CALLAO,PUBL,2.0,1.0,1.0,1,18.0,MenosDe18
125,2023-2,100103043,2023,F,2003-01-19,LOS OLIVOS,LIMA ,LIMA,Alumno,2003.0,5,10,SI,NO,Ingeniería Ambiental,MANUEL SCORZA II,PUBL,5.0,0.0,0.0,0,20.0,Entre18y25
126,2023-2,100103276,2023,M,2004-11-06,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2004.0,15,9,SI,NO,Medic Veterinaria y Zootecnia,JULIO CESAR ESCOBAR,PUBL,1.0,0.0,0.0,0,19.0,Entre18y25
127,2023-2,100103510,2023,M,2003-10-06,SAN BORJA,LIMA ,LIMA,Apoderado,2003.0,6,0,SI,NO,Psicología,IE PAMER PARACAS,PUBL,5.0,0.0,0.0,0,20.0,Entre18y25
128,2023-2,100105868,2023,F,2004-10-22,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2004.0,0,0,NO,NO,Psicología,IE SANTO DOMINGO - CHORRILLOS,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
129,2023-2,100108050,2023,F,2004-08-30,LOS OLIVOS,LIMA ,LIMA,Madre,2004.0,6,9,SI,SI,Nutrición y Dietética,IE 2095 HERNAN BUSSE DE LA GUE,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
130,2023-2,100108084,2023,M,2000-04-06,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2000.0,3,0,NO,NO,Ingeniería Civil,PROLOG DE VILLA MARIA,PUBL,5.0,1.0,0.0,1,23.0,Entre18y25
131,2023-2,100109689,2023,F,2005-05-15,CERRO AZUL,CAÑETE ,LIMA,Apoderado,2005.0,0,0,NO,NO,Adm. Negocios Internacionales,MAX PLANCK,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
132,2023-2,100109751,2023,M,2005-02-07,LOS OLIVOS,LIMA ,LIMA,Padre,2005.0,2,2,SI,NO,Adm. Negocios Internacionales,De Jesús - Los Olivos,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
133,2023-2,100110264,2023,F,1997-05-26,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1997.0,12,6,SI,NO,Medic Veterinaria y Zootecnia,I.E. REPUBLICA DE BOLIVIA,PUBL,5.0,0.0,0.0,0,26.0,Mayor25
134,2023-2,100111098,2023,M,2004-10-13,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,2004.0,0,2,NO,NO,Arquitectura y Urb Ambiental,Santa Maria De Surco,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
135,2023-2,100111504,2023,F,2004-10-27,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2004.0,0,0,NO,NO,Arquitectura y Urb Ambiental,7057 SOB. ORDE MILITAR DE MALT,PUBL,5.0,1.0,0.0,0,19.0,Entre18y25
136,2023-2,100111560,2023,M,2003-06-09,INDEPENDENCIA,LIMA ,LIMA,Alumno,2003.0,0,0,SI,NO,Medic Veterinaria y Zootecnia,Innova Schools - Sto. Toribio,PUBL,5.0,0.0,0.0,1,20.0,Entre18y25
137,2023-2,100111720,2023,F,2005-06-01,LOS OLIVOS,LIMA ,LIMA,Madre,2005.0,0,0,NO,NO,Medic Veterinaria y Zootecnia,PABLO PICASSO - SMP,PRIV,1.0,0.0,0.0,1,18.0,MenosDe18
138,2023-2,100112611,2023,F,2003-05-06,ATE,LIMA ,LIMA,Alumno,2003.0,2,0,NO,NO,Enfermería,TELESFORO CATACORA,PRIV,5.0,0.0,0.0,0,20.0,Entre18y25
139,2023-2,100112675,2023,F,2005-06-24,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2005.0,3,0,NO,NO,Derecho,IE VICENTE CERRO CEBRIAN,PRIV,1.0,1.0,1.0,1,18.0,MenosDe18
140,2023-2,100113497,2023,F,1997-06-19,LURIGANCHO,LIMA ,LIMA,Alumno,1997.0,18,18,SI,SI,Enfermería,0158 SANTA MARIA - SJL,PUBL,1.0,0.0,0.0,1,26.0,Mayor25
141,2023-2,100115260,2023,F,2001-12-28,PACHACAMAC,LIMA ,LIMA,Alumno,2001.0,12,9,SI,NO,Medic Veterinaria y Zootecnia,IE VIRGEN DE LA PUERTA,PUBL,,,,1,22.0,Entre18y25
142,2023-2,100115453,2023,F,2004-11-09,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2004.0,9,9,SI,NO,Obstetricia,SAN JUAN - SAN JUAN DE MIRAFLO,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
143,2023-2,100116638,2023,F,2004-09-25,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2004.0,0,0,NO,NO,Artes Escénicas,5095 JULIO RAMON RIBEYRO,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
144,2023-2,100116798,2023,F,2004-12-30,CATACHE,SANTA CRUZ,CAJAMARCA,Apoderado,2004.0,6,3,SI,NO,Medicina Humana,SAN AGUSTIN,PUBL,4.0,0.0,0.0,0,19.0,Entre18y25
145,2023-2,100117130,2023,F,2005-04-26,LURIGANCHO,LIMA ,LIMA,Madre,2005.0,3,0,NO,NO,Medicina Humana,1190 FELIPE HUAMAN POMA DE AYA,PUBL,5.0,2.0,0.0,0,18.0,MenosDe18
146,2023-2,100117698,2023,F,1996-04-24,COMAS,LIMA ,LIMA,Alumno,1996.0,6,0,NO,NO,Medic Veterinaria y Zootecnia,JESUS EDUCADOR,PUBL,5.0,1.0,0.0,1,27.0,Mayor25
147,2023-2,100118226,2023,F,2005-06-25,PUENTE PIEDRA,LIMA ,LIMA,Madre,2005.0,3,9,SI,NO,Ingeniería Ambiental,SANTIAGO ANTUNES DE MAYOLO,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
148,2023-2,100118654,2023,M,1994-07-20,ATE,LIMA ,LIMA,Alumno,1994.0,0,0,NO,NO,Enfermería,IE SANTA ISABEL,PUBL,5.0,0.0,0.0,0,29.0,Mayor25
149,2023-2,100119803,2023,F,2004-04-20,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2004.0,6,6,SI,NO,Medic Veterinaria y Zootecnia,SAN MIGUEL,PRIV,3.0,2.0,1.0,0,19.0,Entre18y25
150,2023-2,100120244,2023,F,2004-02-26,BARRANCO,LIMA ,LIMA,Madre,2004.0,9,3,SI,NO,Psicología,IE CEBA - BRUNO TRAVERSO DAMON,PRIV,5.0,3.0,1.0,0,19.0,Entre18y25
151,2023-2,100120592,2023,F,2005-08-26,LURIGANCHO,LIMA ,LIMA,Madre,2005.0,6,6,NO,NO,Enfermería,BOSTON HIGH SCHOOL - ATE,PRIV,5.0,2.0,0.0,0,18.0,MenosDe18
152,2023-2,100121142,2023,F,2005-12-28,PUEBLO LIBRE,LIMA ,LIMA,Madre,2005.0,3,3,NO,NO,Medic Veterinaria y Zootecnia,Dante Alighieri - Lima,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
153,2023-2,100121502,2023,M,2005-08-16,LURIN,LIMA ,LIMA,Madre,2005.0,8,0,SI,NO,Artes Escénicas,CESAR VALLEJO - SMP,PRIV,4.0,0.0,0.0,0,18.0,MenosDe18
154,2023-2,100121840,2023,F,2005-05-08,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2005.0,2,0,NO,NO,Medicina Humana,5123 FRANCISCO BOLOGNESI CERVA,PRIV,5.0,5.0,1.0,1,18.0,MenosDe18
155,2023-2,100122384,2023,F,2004-02-11,COLQUIOC,BOLOGNESI,ÁNCASH,Alumno,2004.0,9,9,SI,NO,Enfermería,20850 MARISCAL CACERES,PRIV,5.0,3.0,1.0,1,19.0,Entre18y25
156,2023-2,100122480,2023,F,1998-08-31,CHORRILLOS,LIMA ,LIMA,Padre,1998.0,18,18,SI,SI,Adm. Negocios Internacionales,6050 JUANA ALARCO DE DAMMERT,PRIV,,,,1,25.0,Mayor25
157,2023-2,100123228,2023,F,2005-05-18,JESÚS MARÍA,LIMA ,LIMA,Padre,2005.0,0,0,NO,NO,Comunicación y Publicidad,John Neper,PRIV,4.0,0.0,0.0,0,18.0,MenosDe18
158,2023-2,100123370,2023,M,2005-07-11,CHACLACAYO,LIMA ,LIMA,Padre,2005.0,6,12,SI,NO,Ing. Empresarial y de Sistemas,MARIA PARADO DE BELLIDO,PRIV,,,,0,18.0,MenosDe18
159,2023-2,100123545,2023,M,1998-10-01,EL AGUSTINO,LIMA ,LIMA,Alumno,1998.0,21,21,SI,SI,Comunicación y Publicidad,COLEGIO CIENTIFICO PARA TALEN,PRIV,1.0,0.0,0.0,1,25.0,Mayor25
160,2023-2,100123546,2023,F,2005-11-17,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2005.0,6,6,SI,NO,Obstetricia,Santa Isabel De Surco,PRIV,2.0,1.0,1.0,0,18.0,MenosDe18
161,2023-2,100123880,2023,F,1999-01-24,CHIMBOTE,SANTA,ÁNCASH,Alumno,1999.0,0,0,NO,NO,Medicina Humana,COLEGIO AMERICANO DE SAN CARLO,PRIV,4.0,2.0,1.0,0,24.0,Entre18y25
162,2023-2,100124052,2023,M,2006-02-21,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006.0,6,3,SI,NO,Psicología,LEONARD EULER CHORRILLOS,PRIV,5.0,1.0,0.0,1,17.0,MenosDe18
163,2023-2,100124265,2023,M,2007-07-27,SAN MARTÍN DE PORRES,LIMA,LIMA,Apoderado,2007.0,0,2,NO,SI,Medic Veterinaria y Zootecnia,Colegio Fuera De Cartera,PRIV,,,,1,16.0,MenosDe18
164,2023-2,100124497,2023,M,2001-08-22,CHORRILLOS,LIMA ,LIMA,Madre,2001.0,12,3,SI,NO,Medic Veterinaria y Zootecnia,MARIA MONTESSORI,PRIV,5.0,0.0,0.0,0,22.0,Entre18y25
165,2023-2,100124752,2023,F,2005-08-25,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2005.0,0,0,NO,NO,Medicina Humana,SANTA MARIA DE LA PROVIDENCIA,PRIV,5.0,3.0,1.0,0,18.0,MenosDe18
166,2023-2,100125541,2023,F,2006-05-17,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2006.0,0,18,SI,NO,Enfermería,N° 6076 REPUBLICA DE NICARAGUA,PUBL,3.0,2.0,1.0,1,17.0,MenosDe18
167,2023-2,100125674,2023,F,2005-12-01,LURIN,LIMA ,LIMA,Padre,2005.0,6,6,SI,NO,Estomatología,SAN PEDRO SANTISIMA TRINIDA DE,PRIV,4.0,0.0,0.0,0,18.0,MenosDe18
168,2023-2,100125792,2023,F,1998-02-02,LOS OLIVOS,LIMA ,LIMA,Alumno,1998.0,18,18,SI,SI,Medic Veterinaria y Zootecnia,UNIDAD EDUCATIVA HÉCTOR JOSÉ C,PRIV,,,,1,25.0,Mayor25
169,2023-2,100125985,2023,M,2005-08-16,LURIGANCHO,LIMA ,LIMA,Madre,2005.0,18,18,SI,SI,Arquitectura y Urb Ambiental,MARCELINO CHAMPAGNAT - STA EUL,PRIV,5.0,0.0,0.0,1,18.0,MenosDe18
170,2023-2,100126082,2023,M,2006-03-14,TAMBOPATA,TAMBOPATA ,MADRE DE DIOS,Padre,2006.0,3,0,NO,NO,Medicina Humana,IE COAR MADRE DE DIOS,PRIV,5.0,3.0,1.0,0,17.0,MenosDe18
171,2023-2,100126112,2023,M,2004-02-02,ATE,LIMA ,LIMA,Alumno,2004.0,12,12,SI,NO,Medic Veterinaria y Zootecnia,SAN LORENZO - ATE VITARTE,PRIV,4.0,0.0,0.0,1,19.0,Entre18y25
172,2023-2,100126115,2023,M,2005-09-01,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2005.0,9,3,NO,NO,Nutrición y Dietética,IE SACO OLIVEROS DE VILLA EL S,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
173,2023-2,100126174,2023,F,2006-05-10,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Padre,2006.0,0,3,NO,NO,Medicina Humana,LICEO NAVAL CAPITAN DE NAVIO G,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
174,2023-2,100126504,2023,F,1975-01-20,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1975.0,9,6,SI,NO,Medicina Humana,ANTONIA MORENO DE CACERES,PRIV,5.0,0.0,0.0,0,48.0,Mayor25
175,2023-2,100126984,2023,F,2005-07-01,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2005.0,2,2,SI,NO,Ingeniería Ambiental,FERMIN TANGUIS - SJM,PRIV,4.0,3.0,1.0,0,18.0,MenosDe18
176,2023-2,100127315,2023,M,2005-07-02,SAN BORJA,LIMA ,LIMA,Madre,2005.0,9,6,SI,NO,Medic Veterinaria y Zootecnia,San Agustin,PRIV,4.0,1.0,0.0,0,18.0,MenosDe18
177,2023-2,100127323,2023,M,2005-12-22,LURIN,LIMA ,LIMA,Padre,2005.0,6,6,SI,NO,Derecho,SAN PEDRO SANTISIMA TRINIDA DE,PRIV,5.0,2.0,0.0,0,18.0,MenosDe18
178,2023-2,100127365,2023,M,1999-04-08,COMAS,LIMA ,LIMA,Alumno,1999.0,3,0,NO,NO,Farmacia y Bioquímica,LA FE DE MARIA - COMAS,PRIV,3.0,3.0,1.0,0,24.0,Entre18y25
179,2023-2,100127444,2023,F,2005-06-11,LA MOLINA,LIMA ,LIMA,Madre,2005.0,6,3,SI,NO,Psicología,Green Gables,PRIV,4.0,0.0,0.0,0,18.0,MenosDe18
180,2023-2,100127536,2023,F,2005-04-10,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,2005.0,9,9,SI,NO,Arquitectura y Urb Ambiental,BANDERA DEL PERU,PRIV,4.0,0.0,0.0,1,18.0,MenosDe18
181,2023-2,100127948,2023,F,2006-02-23,LIMA,LIMA ,LIMA,Madre,2006.0,18,18,SI,SI,Medic Veterinaria y Zootecnia,Lord Byron,PRIV,,,,1,17.0,MenosDe18
182,2023-2,100128342,2023,F,2005-09-19,AYACUCHO,HUAMANGA,AYACUCHO,Madre,2005.0,9,3,SI,NO,Obstetricia,IE PEDRO RUIZ GALLO,PRIV,4.0,0.0,0.0,0,18.0,MenosDe18
183,2023-2,100128352,2023,F,2005-10-14,BREÑA,LIMA ,LIMA,Madre,2005.0,9,3,SI,NO,Medic Veterinaria y Zootecnia,Maria Auxiliadora De Breña,PRIV,5.0,5.0,1.0,1,18.0,MenosDe18
184,2023-2,100128393,2023,M,2006-03-16,HUANTA,HUANTA,AYACUCHO,Madre,2006.0,12,12,SI,NO,Farmacia y Bioquímica,GONZALEZ VIGIL - HUANTA,PUBL,4.0,0.0,0.0,0,17.0,MenosDe18
185,2023-2,100128614,2023,F,2006-03-15,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2006.0,2,2,NO,NO,Arquitectura y Urb Ambiental,Colegio Fuera De Cartera,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
186,2023-2,100128636,2023,F,2002-11-27,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2002.0,6,3,SI,NO,Enfermería,86473 MICELINO SANDOVAL TORRES,PUBL,4.0,0.0,0.0,0,21.0,Entre18y25
187,2023-2,100128643,2023,M,1978-11-09,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1978.0,2,0,NO,NO,Farmacia y Bioquímica,Colegio Fuera De Cartera,PUBL,5.0,1.0,0.0,1,45.0,Mayor25
188,2023-2,100128673,2023,F,2003-12-04,ATE,LIMA ,LIMA,Alumno,2003.0,3,0,NO,NO,Enfermería,LA SAGRADA FAMILIA - ATE,PRIV,4.0,0.0,0.0,0,20.0,Entre18y25
189,2023-2,100129125,2023,F,2005-09-12,PUNTA HERMOSA,LIMA ,LIMA,Madre,2005.0,9,3,SI,NO,Psicología,JOSE MARIA ARGUEDAS - LURIN,PRIV,4.0,1.0,0.0,1,18.0,MenosDe18
190,2023-2,100129150,2023,F,2004-08-15,ASIA,CAÑETE ,LIMA,Alumno,2004.0,6,0,NO,NO,Nutrición y Dietética,SAN JUAN BAUTISTA-SJL,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
191,2023-2,100129195,2023,M,2005-02-05,CHANCAY,HUARAL ,LIMA,Madre,2005.0,0,0,SI,NO,Artes Escénicas,Inka Gakuen - Huaral,PRIV,5.0,2.0,0.0,1,18.0,MenosDe18
192,2023-2,100129201,2023,F,2004-07-30,EL AGUSTINO,LIMA ,LIMA,Apoderado,2004.0,3,0,SI,NO,Medic Veterinaria y Zootecnia,VASILI SUJOMLINSKY - SJL,PRIV,4.0,3.0,1.0,0,19.0,Entre18y25
193,2023-2,100129204,2023,M,2006-06-05,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,2006.0,6,3,SI,NO,Ingeniería Ambiental,Inmaculada Concepción,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
194,2023-2,100129268,2023,F,2003-07-14,ATE,LIMA ,LIMA,Alumno,2003.0,3,0,NO,NO,Obstetricia,1217 JORGE BASADRE- CHACLACAYO,PRIV,5.0,1.0,0.0,0,20.0,Entre18y25
195,2023-2,100129399,2023,F,2006-03-24,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006.0,0,0,NO,NO,Ingeniería Ambiental,Virgen De La Asuncion,PUBL,4.0,2.0,1.0,0,17.0,MenosDe18
196,2023-2,100129471,2023,M,1996-02-07,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1996.0,0,0,NO,NO,Medicina Humana,San Marcos - Sjm,PRIV,5.0,1.0,0.0,0,27.0,Mayor25
197,2023-2,100129614,2023,F,2005-12-19,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2005.0,9,9,SI,NO,Psicología,TRILCE - CHORRILLOS,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
198,2023-2,100129892,2023,M,2006-05-27,LOS OLIVOS,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Ing. Empresarial y de Sistemas,INCA GARCILASO DE LA VEGA - LO,PRIV,4.0,2.0,1.0,0,17.0,MenosDe18
199,2023-2,100130011,2023,M,2005-05-29,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,Madre,2005.0,18,18,SI,SI,Medic Veterinaria y Zootecnia,EMB. SAN JUAN DE LA LIBERTAD,PRIV,,,,1,18.0,MenosDe18
200,2023-2,100130027,2023,F,2005-08-17,PACHACAMAC,LIMA ,LIMA,Padre,2005.0,9,9,SI,NO,Medic Veterinaria y Zootecnia,ISAIAS ARDILES,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
201,2023-2,100130272,2023,M,1994-11-08,LURIGANCHO,LIMA ,LIMA,Alumno,1994.0,18,18,SI,SI,Medic Veterinaria y Zootecnia,I.E.1137 JOSE ANTONIO ENCINAS,PRIV,,,,1,29.0,Mayor25
202,2023-2,100130322,2023,F,2006-05-14,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,2006.0,9,3,SI,NO,Psicología,Pamer Chorrillos,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
203,2023-2,100130390,2023,M,2002-09-01,ATE,LIMA ,LIMA,Alumno,2002.0,0,0,NO,NO,Arquitectura y Urb Ambiental,RICARDO PALMA - SURQUILLO,PRIV,4.0,1.0,0.0,0,21.0,Entre18y25
204,2023-2,100130656,2023,F,2006-03-04,LURIGANCHO,LIMA ,LIMA,Madre,2006.0,0,2,NO,NO,Farmacia y Bioquímica,1224,PRIV,4.0,0.0,0.0,0,17.0,MenosDe18
205,2023-2,100130728,2023,M,2003-09-06,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2003.0,18,18,SI,SI,Medic Veterinaria y Zootecnia,SANTA JUANA DE ARCO - VMT,PRIV,,,,1,20.0,Entre18y25
206,2023-2,100130827,2023,M,2005-08-16,PUNTA NEGRA,LIMA ,LIMA,Padre,2005.0,3,3,SI,NO,Ing. Empresarial y de Sistemas,SAN JOSE - PUNTA NEGRA,PRIV,5.0,1.0,0.0,0,18.0,MenosDe18
207,2023-2,100130830,2023,F,2004-10-06,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,2004.0,0,0,SI,NO,Ing. Empresarial y de Sistemas,IE EVARISTE GALOIS,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
208,2023-2,100130868,2023,F,2001-10-11,LOS OLIVOS,LIMA ,LIMA,Alumno,2001.0,0,0,NO,NO,Enfermería,SAN AGUSTIN DE LOS OLIVOS,PRIV,5.0,1.0,0.0,0,22.0,Entre18y25
209,2023-2,100131056,2023,F,2003-07-12,SAN MIGUEL,LIMA ,LIMA,Alumno,2003.0,3,0,NO,NO,Medic Veterinaria y Zootecnia,LICEO SANTO DOMINGO - COMAS,PRIV,4.0,0.0,0.0,0,20.0,Entre18y25
210,2023-2,100131215,2023,F,2004-09-30,LA VICTORIA,LIMA ,LIMA,Alumno,2004.0,6,0,NO,NO,Arquitectura y Urb Ambiental,INTERNACIONAL ELIM - ATE,PRIV,3.0,1.0,0.0,0,19.0,Entre18y25
211,2023-2,100131321,2023,F,2006-02-14,VILLA EL SALVADOR,LIMA ,LIMA,Padre,2006.0,0,3,NO,NO,Ing. Económica y de Negocios,IE MARISCAL TORIBIO LUZURIAGA,PRIV,5.0,1.0,0.0,0,17.0,MenosDe18
212,2023-2,100131337,2023,F,2005-05-18,CHORRILLOS,LIMA ,LIMA,Madre,2005.0,3,0,NO,NO,Psicología,MARIA REICHE GROSSE NEUMAN,PRIV,4.0,0.0,0.0,0,18.0,MenosDe18
213,2023-2,100131339,2023,F,2004-03-24,PIURA,PIURA ,PIURA,Alumno,2004.0,0,0,NO,NO,Arquitectura y Urb Ambiental,Vallesol - Piura,PRIV,2.0,1.0,1.0,1,19.0,Entre18y25
214,2023-2,100131386,2023,F,2005-11-16,LURIN,LIMA ,LIMA,Padre,2005.0,0,2,NO,NO,Estomatología,6023 JULIO C TELLO ROJAS - LUR,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
215,2023-2,100131533,2023,F,2000-12-10,LA MOLINA,LIMA ,LIMA,Alumno,2000.0,3,3,SI,NO,Medic Veterinaria y Zootecnia,SAN ANTONIO DE MANCHAY,PRIV,,,,0,23.0,Entre18y25
216,2023-2,100131561,2023,M,2006-06-08,LA MOLINA,LIMA ,LIMA,Madre,2006.0,2,2,NO,NO,Medic Veterinaria y Zootecnia,CIBERT UNI DE ATE VITARTE,PRIV,4.0,2.0,1.0,0,17.0,MenosDe18
217,2023-2,100131763,2023,F,2005-10-24,PACHANGARA,OYÓN ,LIMA,Madre,2005.0,6,0,NO,NO,Estomatología,SAN IGNACIO DE LOYOLA-HUACHO,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
218,2023-2,100132101,2023,F,2005-07-20,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2005.0,3,3,NO,NO,Ingeniería Ambiental,Nivel A,PRIV,3.0,2.0,1.0,0,18.0,MenosDe18
219,2023-2,100132129,2023,F,2006-02-07,COMAS,LIMA ,LIMA,Padre,2006.0,0,0,NO,NO,Farmacia y Bioquímica,EL AMAUTA JOSE CARLOS MARIATEG,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
220,2023-2,100132286,2023,F,2005-08-26,LURIGANCHO,LIMA ,LIMA,Madre,2005.0,18,18,SI,SI,Farmacia y Bioquímica,1190 FELIPE HUAMAN POMA DE AYA,PRIV,,,,1,18.0,MenosDe18
221,2023-2,100132297,2023,M,1988-10-29,CHIMBOTE,SANTA,ÁNCASH,Alumno,1988.0,3,0,NO,NO,Farmacia y Bioquímica,88047 AUGUSTO SALAZAR BONDY,PRIV,5.0,0.0,0.0,0,35.0,Mayor25
222,2023-2,100132351,2023,F,2006-02-08,EL AGUSTINO,LIMA ,LIMA,Madre,2006.0,0,3,NO,NO,Adm. Negocios Internacionales,107 DANIEL ALCIDES CARRION GAR,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
223,2023-2,100132484,2023,F,2005-07-18,AUCALLAMA,HUARAL ,LIMA,Padre,2005.0,12,18,SI,SI,Estomatología,20388 JOSE CARLOS MARIATEGUI,PRIV,3.0,0.0,0.0,1,18.0,MenosDe18
224,2023-2,100132579,2023,M,1999-12-13,PUENTE PIEDRA,LIMA ,LIMA,Alumno,1999.0,3,3,NO,NO,Estomatología,LUMBRERAS-PTE PIEDRA,PRIV,4.0,1.0,0.0,1,24.0,Entre18y25
